      1          6           0        3.718300   -0.695030    0.000000
      2          6           0        2.455790   -1.386280    0.000000
      3          6           0        1.233830   -0.712940    0.000000
      4          6           0        1.265520    0.668010    0.000000
      5          6           0        2.539570    1.367860    0.000000
      6          6           0        3.751800    0.687220    0.000000
      7          6           0       -0.060040   -1.435150    0.000000
      8          6           0        0.010610    1.476910    0.000000
      9          6           0       -1.280340    0.694660    0.000000
     10          6           0       -1.262830   -0.746050    0.000000
     11          6           0       -2.515630   -1.438850    0.000000
     12          1           0       -2.509670   -2.523670    0.000000
     13          6           0       -3.705920   -0.748610    0.000000
     14          6           0       -3.703620    0.656320    0.000000
     15          6           0       -2.494120    1.359880    0.000000
     16          1           0       -0.048080   -2.518100    0.000000
     17          1           0        4.631790   -1.278080    0.000000
     18          1           0        2.471390   -2.472030    0.000000
     19          1           0        2.526330    2.453040    0.000000
     20          1           0        4.690270    1.227170    0.000000
     21          1           0        0.043170    2.157210    0.865830
     22          1           0       -4.646540   -1.287220    0.000000
     23          1           0       -4.641170    1.199650    0.000000
     24          1           0       -2.513560    2.445580    0.000000
     25          1           0        0.043170    2.157210   -0.865830

