      1          6           0        3.655126   -0.760472   -0.000208
      2          6           0        2.448324   -1.434162    0.000093
      3          6           0        1.234691   -0.729257    0.000206
      4          6           0        1.267315    0.714614    0.000127
      5          6           0        2.496664    1.369877   -0.000267
      6          6           0        3.679450    0.656689   -0.000384
      7          6           0        0.000000   -1.419399    0.000314
      8          6           0        0.000000    1.533729    0.000588
      9          6           0       -1.267315    0.714614    0.000128
     10          6           0       -1.234691   -0.729257    0.000200
     11          6           0       -2.448324   -1.434162    0.000082
     12          1           0       -2.426441   -2.518238    0.000166
     13          6           0       -3.655126   -0.760472   -0.000219
     14          6           0       -3.679450    0.656689   -0.000390
     15          6           0       -2.496664    1.369877   -0.000266
     16          1           0        0.000000   -2.503913    0.000365
     17          1           0        4.587766   -1.312182   -0.000351
     18          1           0        2.426441   -2.518238    0.000181
     19          1           0        2.516615    2.454878   -0.000370
     20          1           0        4.630791    1.175839   -0.000587
     21          1           0        0.000000    2.204475    0.871866
     22          1           0       -4.587766   -1.312182   -0.000367
     23          1           0       -4.630791    1.175839   -0.000591
     24          1           0       -2.516615    2.454878   -0.000363
     25          1           0        0.000000    2.205401   -0.869972
